id_aircraft;n-number;company_id;model_id;engine_id;aircraft_type_id;year
794;N217JQ;33;4;1;1;2007
795;N217UA;89;102;1;1;2000
796;N218HA;45;18;1;1;2019
797;N218JQ;33;4;1;1;2007
798;N218PS;93;118;1;1;2003
799;N218UA;89;102;1;1;2001
800;N218WN;80;57;1;1;2005
801;N219UA;89;102;1;1;2001
802;N219WN;80;57;1;1;2005
803;N219YX;33;4;1;1;2007
804;N220FR;21;32;1;1;2013
805;N220HA;45;18;1;1;2019
806;N220NN;16;4;1;1;2015
807;N220PS;16;118;1;1;
808;N220UA;89;102;1;1;2001
809;N220WN;80;57;1;1;2005
810;N221NN;16;4;1;1;2015
811;N221PS;79;118;1;1;2004
812;N221UA;89;102;1;1;2001
813;N221WN;80;57;1;1;2005
814;N222NS;16;4;1;1;2015
815;N222UA;89;102;1;1;2001
816;N222WN;80;57;1;1;2005
817;N223FR;42;32;1;1;2006
818;N223HA;45;18;1;1;2019
819;N223JS;79;118;1;1;2004
820;N223NN;16;4;1;1;2015
821;N223UA;88;102;1;1;2001
822;N223WN;80;57;1;1;2005
823;N2243U;89;114;1;1;2017
824;N224AK;11;97;1;1;2016
825;N224NN;16;4;1;1;2016
826;N224UA;89;102;1;1;2001
827;N224WN;80;57;1;1;2005
828;N2250U;89;114;1;1;2019
829;N2251U;89;114;1;1;2020
830;N225AG;79;117;1;1;2001
831;N225NN;16;4;1;1;2016
832;N225UA;89;102;1;1;2001
833;N225WN;80;57;1;1;2005
834;N226HA;45;18;1;1;2019
835;N226JS;16;118;1;1;2004
836;N226NN;16;4;1;1;2016
837;N226UA;89;102;1;1;2002
838;N226WN;80;57;1;1;2005
839;N227FR;93;32;1;1;2014
840;N227HA;90;18;1;1;2019
841;N227JQ;33;4;1;1;2008
842;N227NN;16;4;1;1;2016
843;N227UA;89;102;1;1;2002
844;N227WN;80;57;1;1;2005
845;N228FR;93;32;1;1;2013
846;N228HA;45;18;1;1;2019
847;N228JB;93;130;1;1;2006
848;N228NN;16;4;1;1;2016
849;N228PQ;33;119;1;1;2009
850;N228PS;93;118;1;1;
851;N228UA;89;102;1;1;2002
852;N228WN;80;57;1;1;2005
853;N22909;89;135;1;1;2001
854;N229FR;93;32;1;1;2013
855;N229JB;93;130;1;1;2006
856;N229NN;16;4;1;1;2016
857;N229PS;79;118;1;1;2004
858;N229UA;89;102;1;1;2002
859;N229WN;80;57;1;1;2006
860;N230FR;93;32;1;1;2015
861;N230JQ;33;4;1;1;2008
862;N230NN;16;4;1;1;2016
863;N230PS;16;118;1;1;
864;N230WN;80;57;1;1;2006
865;N23139;89;132;1;1;2003
866;N231AN;16;4;1;1;2016
867;N231JB;93;130;1;1;2006
868;N231JQ;33;4;1;1;2008
869;N231WN;80;57;1;1;2006
870;N232FR;93;32;1;1;2015
871;N232JQ;33;4;1;1;2008
872;N232NN;16;4;1;1;2016
873;N232PQ;33;119;1;1;2009
874;N232WN;80;57;1;1;2006
875;N2331U;89;114;1;1;2016
876;N2332U;89;114;1;1;2016
877;N2333U;89;114;1;1;2017
878;N233FR;12;32;1;1;2016
879;N233JQ;33;4;1;1;2008
880;N233LV;80;57;1;1;2006
881;N233NN;16;4;1;1;2016
882;N2341U;89;114;1;1;2017
883;N234JQ;33;4;1;1;2008
884;N234JW;16;4;1;1;2016
885;N234WN;80;57;1;1;2006
886;N2352U;89;114;1;1;
887;N235FR;12;32;1;1;2016
888;N235JQ;33;4;1;1;2008
889;N235NN;16;4;1;1;2016
890;N235WN;80;57;1;1;2006
891;N236AK;11;97;1;1;2016
892;N236FR;93;32;1;1;2016
893;N236JB;93;130;1;1;2006
894;N236JQ;33;4;1;1;2008
895;N236NN;16;4;1;1;2016
896;N236WN;80;57;1;1;2006
897;N23707;89;104;1;1;1998
898;N23708;89;104;1;1;1998
899;N23721;89;104;1;1;1999
900;N237AK;11;97;1;1;2016
901;N237NN;16;4;1;1;2016
902;N237PS;93;118;1;1;2004
903;N237WN;80;57;1;1;2006
904;N238AK;11;97;1;1;2016
905;N238FR;93;32;1;1;2016
906;N238JB;93;130;1;1;
907;N238NN;16;4;1;1;2016
908;N238WN;80;57;1;1;2005
909;N239JB;93;130;1;1;2006
910;N239JQ;33;4;1;1;2008
911;N239NN;16;4;1;1;2016
912;N239WN;80;57;1;1;2006
913;N240JQ;33;4;1;1;2008
914;N240NN;16;4;1;1;2016
915;N240SY;79;4;1;1;2016
916;N240WN;80;57;1;1;2006
917;N24103;89;132;1;1;2002
918;N241JQ;33;4;1;1;2008
919;N241LR;60;119;1;1;2006
920;N241NN;16;4;1;1;2016
921;N241PS;68;118;1;1;
922;N241SY;79;4;1;1;2016
923;N241WN;80;57;1;1;2006
924;N24202;93;80;1;1;2000
925;N24211;89;80;1;1;1998
926;N24212;89;80;1;1;1998
927;N24224;89;80;1;1;1998
928;N242JQ;33;4;1;1;2008
929;N242JS;79;118;1;1;
930;N242LR;60;119;1;1;2006
931;N242NN;16;4;1;1;2016
932;N242SY;79;4;1;1;2016
933;N242WN;80;57;1;1;2006
934;N243JQ;33;4;1;1;2008
935;N243LR;21;119;1;1;2006
936;N243NN;16;4;1;1;2016
937;N243SY;79;4;1;1;2016
938;N243WN;80;57;1;1;2006
939;N244JQ;33;4;1;1;2008
940;N244LR;60;119;1;1;2009
941;N244NN;16;4;1;1;2016
942;N244PS;16;118;1;1;2004
943;N244SY;79;4;1;1;2016
944;N244WN;80;57;1;1;2006
945;N245JQ;33;4;1;1;2008
946;N245LR;60;119;1;1;2009
947;N245NN;16;4;1;1;2016
948;N245PS;79;118;1;1;2004
949;N245WN;80;57;1;1;2006
950;N246JQ;33;4;1;1;2008
951;N246LR;60;119;1;1;2009
952;N246LV;80;57;1;1;2006
953;N246NN;16;4;1;1;2016
954;N246PS;79;118;1;1;2004
955;N246SY;79;4;1;1;2016
956;N24702;93;104;1;1;1998
957;N24706;89;104;1;1;1998
958;N24715;89;104;1;1;1998
959;N24729;89;104;1;1;1999
960;N24736;89;104;1;1;1999
961;N247AK;11;97;1;1;2016
962;N247JB;93;130;1;1;2006
963;N247JS;16;118;1;1;2004
964;N247LR;60;119;1;1;2011
965;N247NN;16;4;1;1;2016
966;N247SY;79;4;1;1;2016
967;N247WN;80;57;1;1;2006
968;N248AK;11;97;1;1;2016
969;N248LR;60;119;1;1;2011
970;N248NN;16;4;1;1;2017
971;N248PS;79;118;1;1;2004
972;N248WN;80;57;1;1;2006
973;N24972;89;92;1;1;2018
974;N24973;89;92;1;1;2018
975;N24974;89;92;1;1;2018
976;N24976;89;92;1;1;2020
977;N24979;90;92;1;1;2020
978;N249JB;93;130;1;1;2006
979;N249LR;60;119;1;1;2011
980;N249NN;16;4;1;1;2017
981;N249PS;79;118;1;1;2004
982;N249WN;80;57;1;1;2006
983;N250NN;16;4;1;1;2017
984;N250PS;16;118;1;1;2004
985;N250SY;79;4;1;1;2016
986;N250WN;80;57;1;1;2006
987;N25134;89;132;1;1;2003
988;N251AK;11;97;1;1;
989;N251NN;16;4;1;1;2017
990;N251PS;79;118;1;1;2004
991;N251SY;79;4;1;1;2016
992;N251WN;80;57;1;1;2006
993;N25201;89;80;1;1;1999
994;N252NN;16;4;1;1;2017
995;N252SY;79;4;1;1;2016
996;N252WN;80;57;1;1;2006
997;N2534U;89;114;1;1;2017
998;N253AK;11;97;1;1;2016
999;N253NN;16;4;1;1;2017
1000;N253PS;16;118;1;1;2004
1001;N253SY;79;4;1;1;2016
1002;N253WN;80;57;1;1;2006
1003;N254NN;16;4;1;1;2017
1004;N254PS;16;118;1;1;2004
1005;N254SY;79;4;1;1;2016
1006;N254WN;80;57;1;1;2006
1007;N255NN;16;4;1;1;2017
1008;N255SY;79;4;1;1;2016
1009;N255WN;80;57;1;1;2006
1010;N256NN;16;4;1;1;2017
1011;N256PS;79;118;1;1;2004
1012;N256SY;79;4;1;1;2017
1013;N256WN;80;57;1;1;2006
1014;N25705;89;104;1;1;1998
1015;N257NN;16;4;1;1;2017
1016;N257PS;16;118;1;1;2004
1017;N257SY;79;4;1;1;2017
1018;N257WN;80;57;1;1;2006
1019;N258JB;93;130;1;1;2006
1020;N258NN;16;4;1;1;2017
1021;N258PS;79;118;1;1;2004
1022;N258SY;79;4;1;1;2017
1023;N258WN;80;57;1;1;2006
1024;N259NN;16;4;1;1;2017
1025;N259PS;8;118;1;1;2004
1026;N259SY;79;4;1;1;2017
1027;N259WN;80;57;1;1;2006
1028;N260AK;11;97;1;1;2016
1029;N260JS;16;118;1;1;2004
1030;N260NN;16;4;1;1;2017
1031;N260SY;79;4;1;1;2017
1032;N260WN;80;57;1;1;2006
1033;N261NN;16;4;1;1;2017
1034;N261PS;79;118;1;1;2004
1035;N261SY;79;4;1;1;2017
1036;N261WN;80;57;1;1;2006
1037;N26208;93;80;1;1;2000
1038;N26210;89;80;1;1;1998
1039;N26215;89;80;1;1;1998
1040;N26226;89;80;1;1;1998
1041;N26232;89;80;1;1;1999
1042;N262NN;16;4;1;1;2017
1043;N262PS;79;118;1;1;2004
1044;N262SY;79;4;1;1;2018
1045;N262WN;80;57;1;1;2006
1046;N2639U;89;114;1;1;2017
1047;N263AK;11;97;1;1;2016
1048;N263NN;16;4;1;1;2017
1049;N263SY;79;124;1;1;2018
1050;N263WN;80;57;1;1;2007
1051;N2644U;89;114;1;1;2017
1052;N2645U;89;114;1;1;2018
1053;N264AK;11;97;1;1;2016
1054;N264LV;80;57;1;1;2007
1055;N264NN;16;4;1;1;2018
1056;N264SY;79;124;1;1;2018
1057;N26545;89;135;1;1;2002
1058;N265AK;11;100;1;1;2016
1059;N265JB;93;130;1;1;2006
1060;N265NN;16;4;1;1;2018
1061;N265SY;79;124;1;1;2018
1062;N265WN;80;57;1;1;2007
1063;N266AK;11;100;1;1;2016
1064;N266JB;93;130;1;1;2007
1065;N266NN;16;4;1;1;2018
1066;N266WN;80;57;1;1;2007
1067;N267AK;11;100;1;1;2017
1068;N267JB;93;130;1;1;2007
1069;N267NN;16;4;1;1;2018
1070;N267SY;79;124;1;1;2018
1071;N267WN;80;57;1;1;2007
1072;N268AK;11;100;1;1;2017
1073;N268NN;16;4;1;1;2018
1074;N268SY;79;124;1;1;2018
1075;N268WN;80;57;1;1;2007
1076;N26902;89;115;1;1;2012
1077;N26906;89;115;1;1;2012
1078;N26909;89;115;1;1;2014
1079;N26910;89;115;1;1;2014
1080;N26952;89;92;1;1;2015
1081;N26960;89;92;1;1;2015
1082;N26966;89;92;1;1;2016
1083;N26967;89;92;1;1;2016
1084;N26970;89;92;1;1;2017
1085;N269NN;16;4;1;1;2019
1086;N269SY;79;124;1;1;2018
1087;N269WN;80;57;1;1;2007
1088;N27015;89;89;1;1;2000
1089;N270AK;11;100;1;1;2017
1090;N270AY;16;22;1;1;2000
1091;N270NN;16;4;1;1;2019
1092;N270SY;79;4;1;1;2018
1093;N270WN;80;113;1;1;1998
1094;N27152;89;132;1;1;2003
1095;N271AY;16;22;1;1;
1096;N271LV;80;113;1;1;
1097;N271NN;16;4;1;1;2019
1098;N271SY;79;4;1;1;2018
1099;N27200;89;132;1;1;2006
1100;N27205;93;80;1;1;2000
1101;N27213;89;80;1;1;1998
1102;N27239;93;80;1;1;1999
1103;N27246;89;80;1;1;1999
1104;N272AK;11;100;1;1;2017
1105;N272AY;93;22;1;1;2000
1106;N272NN;16;4;1;1;2019
1107;N272PQ;33;119;1;1;2013
1108;N272SY;79;124;1;1;2018
1109;N272WN;80;57;1;1;2007
1110;N2737U;89;114;1;1;2017
1111;N273AK;11;100;1;1;2017
1112;N273AY;93;22;1;1;2000
1113;N273JB;93;130;1;1;2007
1114;N273NN;16;4;1;1;2019
1115;N273SY;79;124;1;1;2018
1116;N273WN;80;57;1;1;2007
1117;N27421;89;64;1;1;2008
1118;N27477;89;64;1;1;2013
1119;N2747U;89;114;1;1;2018
1120;N2748U;89;114;1;1;2018
1121;N2749U;89;114;1;1;2019
1122;N274AK;11;100;1;1;2017
1123;N274AY;93;22;1;1;2000
1124;N274JB;93;130;1;1;2007
1125;N274NN;16;4;1;1;2019
1126;N274SY;79;124;1;1;2018
1127;N274WN;80;57;1;1;2007
1128;N27503;89;109;1;1;2018
1129;N27509;89;109;1;1;2018
1130;N27511;89;109;1;1;2018
1131;N275AK;11;100;1;1;2017
1132;N275AY;93;22;1;1;2000
1133;N275NN;16;4;1;1;2019
1134;N275SY;79;124;1;1;2018
1135;N275WN;80;57;1;1;2007
1136;N276AY;93;22;1;1;2001
1137;N276NN;16;4;1;1;2019
1138;N276SY;79;124;1;1;2018
1139;N276WN;80;57;1;1;2007
1140;N27722;89;104;1;1;1999
1141;N27724;93;104;1;1;1999
1142;N27733;89;104;1;1;1999
1143;N27734;89;104;1;1;1999
1144;N277AK;11;100;1;1;2017
1145;N277AY;16;22;1;1;2001
1146;N277NN;16;4;1;1;2019
1147;N277SY;79;4;1;1;2018
1148;N277WN;80;57;1;1;2007
1149;N278AK;11;100;1;1;2017
1150;N278AY;16;22;1;1;2001
1151;N278NN;16;4;1;1;2019
1152;N278SY;79;124;1;1;2018
1153;N278WN;80;57;1;1;2007
1154;N27901;89;115;1;1;2012
1155;N27903;89;115;1;1;2012
1156;N27908;89;115;1;1;2013
1157;N27957;89;92;1;1;2015
1158;N27958;89;92;1;1;2015
1159;N27959;89;92;1;1;2015
1160;N27964;89;92;1;1;2016
1161;N27965;89;92;1;1;2016
1162;N279AY;16;20;1;1;2009
1163;N279JB;93;130;1;1;2007
1164;N279MQ;16;4;1;1;2019
1165;N279PQ;33;119;1;1;2013
1166;N279SY;79;4;1;1;2018
1167;N279WN;80;57;1;1;2007
1168;N280AK;11;100;1;1;2017
1169;N280AY;16;20;1;1;2009
1170;N280NN;16;4;1;1;2019
1171;N280SY;79;124;1;1;2018
1172;N280WN;80;57;1;1;2007
1173;N281AK;11;100;1;1;2017
1174;N281AY;16;20;1;1;2009
1175;N281JB;93;130;1;1;2007
1176;N281NN;16;4;1;1;2019
1177;N281SY;79;124;1;1;2018
1178;N281VA;11;32;1;1;2015
1179;N281WN;80;57;1;1;2007
1180;N282AK;11;100;1;1;2017
1181;N282AY;16;20;1;1;2009
1182;N282NN;16;4;1;1;2019
1183;N282SY;79;124;1;1;2018
1184;N282VA;11;32;1;1;2015
1185;N282WN;80;57;1;1;2007
1186;N283AK;11;100;1;1;2017
1187;N283AY;16;20;1;1;2009
1188;N283JB;93;130;1;1;2007
1189;N283NN;16;4;1;1;2019
1190;N283SY;79;4;1;1;2018
1191;N283VA;11;32;1;1;2015
1192;N283WN;80;57;1;1;2007
1193;N28457;89;64;1;1;2012
1194;N2846U;89;114;1;1;2018
1195;N28478;89;64;1;1;2013
1196;N284AK;11;100;1;1;2017
1197;N284AY;16;20;1;1;2010
1198;N284JB;93;130;1;1;2008
1199;N284JN;16;4;1;1;2019
1200;N284SY;79;124;1;1;2018
1201;N284VA;11;32;1;1;2015
1202;N284WN;80;57;1;1;2007
1203;N285AK;11;100;1;1;2018
1204;N285AY;16;20;1;1;2010
1205;N285NN;16;4;1;1;2019
1206;N285SY;79;124;1;1;2018
1207;N285VA;11;32;1;1;2015
1208;N285WN;80;57;1;1;2007
1209;N286AY;16;20;1;1;
1210;N286NN;16;4;1;1;2019
1211;N286SY;79;124;1;1;2018
1212;N286VA;11;32;1;1;2016
1213;N286WN;80;57;1;1;2004
1214;N287AK;11;100;1;1;2018
1215;N287AY;16;20;1;1;2013
1216;N287NN;16;4;1;1;2019
1217;N287SY;79;124;1;1;2018
1218;N287WN;80;57;1;1;2007
1219;N288AK;11;100;1;1;2018
1220;N288AY;16;20;1;1;2013
1221;N288NN;16;4;1;1;2019
1222;N288SY;79;124;1;1;2018
1223;N288WN;80;57;1;1;2007
1224;N28912;89;115;1;1;2014
1225;N289AY;16;20;1;1;2013
1226;N289CT;80;57;1;1;2007
1227;N289MW;16;4;1;1;2019
1228;N289SY;79;124;1;1;2018
1229;N290AK;11;100;1;1;2018
1230;N290AY;16;20;1;1;2013
1231;N290NN;16;4;1;1;
1232;N290SY;79;124;1;1;2018
1233;N290WN;80;57;1;1;2007
1234;N29124;93;101;1;1;1998
1235;N29129;89;101;1;1;1998
1236;N291AY;16;20;1;1;2014
1237;N291NN;16;4;1;1;
1238;N291SY;79;124;1;1;2018
1239;N291WN;80;57;1;1;2007
1240;N292AK;11;100;1;1;2018
1241;N292AY;16;20;1;1;2014
1242;N292JB;48;130;1;1;2008
1243;N292NN;16;4;1;1;
1244;N292PQ;33;119;1;1;2013
1245;N292SY;79;124;1;1;2018
1246;N292WN;80;57;1;1;2007
1247;N293AK;11;100;1;1;2018
1248;N293AY;16;20;1;1;2014
1249;N293PQ;33;119;1;1;2013
1250;N293SY;79;4;1;1;2019
1251;N293WN;80;57;1;1;2007
1252;N294AK;11;100;1;1;2018
1253;N294JB;48;130;1;1;2008
1254;N294PQ;33;119;1;1;2013
1255;N294SY;79;4;1;1;2019
1256;N294WN;80;57;1;1;2007
1257;N295PQ;33;119;1;1;2013
1258;N295SY;79;4;1;1;2019
1259;N295WN;80;57;1;1;2007
1260;N296AK;11;100;1;1;2018
1261;N296JB;48;130;1;1;2008
1262;N296PQ;33;119;1;1;2013
1263;N296SY;79;4;1;1;2019
1264;N296WN;80;57;1;1;2007
1265;N29717;89;104;1;1;1999
1266;N297AK;11;100;1;1;2019
1267;N297PQ;33;119;1;1;2013
1268;N297SY;79;4;1;1;2019
1269;N297WN;80;57;1;1;2007
1270;N298AK;11;100;1;1;2019
1271;N298JB;48;130;1;1;2009
1272;N298PQ;33;119;1;1;2013
1273;N298SY;79;124;1;1;2019
1274;N298WN;80;57;1;1;
1275;N29906;89;135;1;1;2001
1276;N29907;89;115;1;1;2013
1277;N29917;89;135;1;1;2001
1278;N29961;89;92;1;1;2015
1279;N29968;89;92;1;1;2016
1280;N29971;89;92;1;1;2017
1281;N29975;89;92;1;1;2020
1282;N29977;89;92;1;1;2020
1283;N299PQ;33;119;1;1;2013
1284;N299SY;79;124;1;1;2019
1285;N299WN;80;57;1;1;
1286;N300PQ;33;119;1;1;2013
1287;N300SY;79;124;1;1;2019
1288;N3014R;16;24;1;1;2013
1289;N301DQ;33;66;1;1;
1290;N301DV;33;29;1;1;2016
1291;N301FR;93;26;2;1;2016
1292;N301NB;93;35;1;1;1999
1293;N301NW;16;42;1;1;2016
1294;N301PA;16;42;1;1;2016
1295;N301PQ;33;119;1;1;2013
1296;N301SY;79;124;1;1;2019
1297;N302AS;11;79;1;1;2003
1298;N302DN;33;29;1;1;2016
1299;N302DQ;33;66;1;1;2008
1300;N302NB;93;35;1;1;1999
1301;N302PQ;21;119;1;1;2014
1302;N302SA;21;96;1;1;2019
1303;N302SY;79;124;1;1;2019
1304;N303AS;11;79;1;1;2001
1305;N303DN;33;29;1;1;2016
1306;N303DQ;33;66;1;1;2008
1307;N303FR;93;26;2;1;2016
1308;N303PQ;33;119;1;1;2014
1309;N303RE;16;96;1;1;2018
1310;N303RG;16;96;1;1;2018
1311;N30401;93;69;1;1;2001
1312;N304DN;33;29;1;1;2016
1313;N304DQ;33;66;1;1;2008
1314;N304FR;93;26;2;1;2016
1315;N304JB;48;130;1;1;2009
1316;N304PQ;93;119;1;1;2014
1317;N304RB;16;96;1;1;2017
1318;N305AS;11;79;1;1;2001
1319;N305DN;33;29;1;1;2016
1320;N305DQ;33;66;1;1;2008
1321;N305FR;93;26;2;1;2016
1322;N305NX;16;42;1;1;2016
1323;N305PQ;33;119;1;1;2014
1324;N306AS;11;79;1;1;2001
1325;N306DN;33;29;1;1;2016
1326;N306DQ;33;66;1;1;2009
1327;N306JB;48;130;1;1;2009
1328;N306NY;16;42;1;1;2016
1329;N306PB;16;42;1;1;2017
1330;N306PQ;93;119;1;1;2014
1331;N306RC;16;96;1;1;2017
1332;N307AS;11;79;1;1;2001
1333;N307DQ;33;66;1;1;2009
1334;N307DX;33;29;1;1;2016
1335;N307FR;93;26;2;1;2017
1336;N307JB;48;130;1;1;2009
1337;N307PQ;93;119;1;1;2014
1338;N308DE;33;66;1;1;
1339;N308DN;93;29;1;1;2016
1340;N308FR;93;26;2;1;2017
1341;N308PQ;33;119;1;1;2014
1342;N308RD;16;96;1;1;2017
1343;N30913;89;115;1;1;2014
1344;N309AS;11;79;1;1;2001
1345;N309DE;33;66;1;1;2009
1346;N309DN;21;29;1;1;2016
1347;N309FR;93;26;2;1;2017
1348;N309JB;48;130;1;1;2009
1349;N309PC;16;42;1;1;2017
1350;N309PQ;93;119;1;1;2014
1351;N309US;33;36;2;1;1990
1352;N310DE;33;66;1;1;2009
1353;N310DN;93;29;1;1;2016
1354;N310FR;93;26;2;1;2017
1355;N310PQ;33;119;1;1;2014
1356;N310RF;16;96;1;1;2018
1357;N311DN;93;29;1;1;2016
1358;N311FR;93;26;2;1;2017
1359;N311PQ;93;119;1;1;2014
1360;N312DN;21;29;1;1;2016
1361;N312FR;93;26;2;1;2017
1362;N312US;33;36;2;1;1990
1363;N313DN;21;29;1;1;2016
1364;N313FR;93;26;2;1;2017
1365;N313PQ;33;119;1;1;2014
1366;N313SB;21;96;1;1;2019
1367;N31412;89;69;1;1;2002
1368;N314DN;21;29;1;1;2016
1369;N314NB;33;35;1;1;2000
1370;N314PD;16;42;1;1;2017
1371;N314PQ;33;119;1;1;2014
1372;N314RH;16;96;1;1;2018
1373;N315AS;11;79;1;1;2002
1374;N315DN;21;29;1;1;2016
1375;N315NB;33;35;1;1;2000
1376;N315PE;90;42;1;1;2017
1377;N315PQ;93;119;1;1;2014
1378;N315RJ;16;96;1;1;2018
1379;N316DN;93;29;1;1;2017
1380;N316FR;93;26;2;1;2017
1381;N316JB;48;130;1;1;2009
1382;N316NB;33;35;1;1;2000
1383;N316PF;16;42;1;1;2017
1384;N316PQ;93;119;1;1;2014
1385;N316RK;90;96;1;1;2018
1386;N317AS;11;79;1;1;2003
1387;N317CA;33;117;1;1;2002
1388;N317DN;93;29;1;1;2017
1389;N317FR;93;26;2;1;2017
1390;N317JB;48;130;1;1;2010
1391;N317NB;33;35;1;1;2000
1392;N317PG;16;42;1;1;2017
1393;N317US;33;36;2;1;1991
1394;N318AS;11;79;1;1;2003
1395;N318DX;33;29;1;1;2017
1396;N318FR;93;26;2;1;2017
1397;N318JB;48;130;1;1;2010
1398;N318NB;33;35;1;1;2000
1399;N319AS;11;79;1;1;2003
1400;N319DN;33;29;1;1;2017
1401;N319NB;33;35;1;1;2000
1402;N319PQ;93;119;1;1;2014
1403;N319US;33;36;2;1;1991
1404;N320AS;11;79;1;1;2003
1405;N320DN;93;29;1;1;2017
1406;N320NB;33;35;1;1;2000
1407;N320PQ;93;119;1;1;2014
1408;N320US;33;36;2;1;1991
1409;N321DH;93;29;1;1;2017
1410;N321NB;33;35;1;1;2001
1411;N321RL;90;96;1;1;2018
1412;N321US;33;36;2;1;1991
1413;N322DN;93;29;1;1;2017
1414;N322FR;93;26;2;1;2017
1415;N322NB;33;35;1;1;2001
1416;N322US;33;36;2;1;1991
1417;N323AS;11;79;1;1;2004
1418;N323DN;93;29;1;1;2017
1419;N323FR;90;26;2;1;2017
1420;N323JB;48;130;1;1;2010
1421;N323NB;33;35;1;1;2001
1422;N323RM;90;96;1;1;2018
1423;N323US;33;36;2;1;1991
1424;N32404;93;69;1;1;2001
1425;N324DX;93;29;1;1;2017
1426;N324FR;90;26;2;1;2017
1427;N324JB;48;130;1;1;2010
1428;N324NB;33;35;1;1;2001
1429;N324PQ;93;119;1;1;2014
1430;N324RA;16;96;1;1;2017
1431;N324RN;90;96;1;1;2018
1432;N324US;33;36;2;1;1991
1433;N325DN;93;29;1;1;2017
1434;N325NB;33;35;1;1;2001
1435;N325PQ;93;119;1;1;2014
1436;N325US;33;36;2;1;1991
1437;N326DN;93;29;1;1;2017
1438;N326FR;93;26;2;1;2018
1439;N326MS;60;119;1;1;2007
1440;N326NB;33;35;1;1;2001
1441;N326PQ;93;119;1;1;2014
1442;N326RP;90;96;1;1;2018
1443;N326US;33;36;2;1;1991
1444;N327DN;93;29;1;1;2017
1445;N327NB;33;35;1;1;2001
1446;N327NW;33;36;2;1;1992
1447;N328DN;93;29;1;1;2017
1448;N328FR;93;26;2;1;2018
1449;N328JB;48;130;1;1;2011
1450;N328NB;33;35;1;1;2001
1451;N328NW;33;36;2;1;1992
1452;N328RR;90;96;1;1;2018
1453;N329DN;93;29;1;1;2017
1454;N329FR;21;26;2;1;2018
1455;N329JB;48;130;1;1;2011
1456;N329MS;60;119;1;1;2007
1457;N329NB;33;35;1;1;2001
1458;N329NW;33;36;2;1;1992
1459;N329PQ;21;119;1;1;2014
1460;N330DX;21;29;1;1;2017
1461;N330FR;21;26;2;1;2018
1462;N330NB;33;35;1;1;2001
1463;N330NW;33;36;2;1;1992
1464;N330PQ;33;119;1;1;2014
1465;N33103;93;101;1;1;1994
1466;N33132;89;101;1;1;1998
1467;N331CA;33;117;1;1;2002
1468;N331DN;21;29;1;1;2017
1469;N331FR;93;26;2;1;2018
1470;N331NB;33;35;1;1;
1471;N331NW;33;36;2;1;1992
1472;N331PQ;21;119;1;1;2014
1473;N33203;93;80;1;1;2000
1474;N33209;89;80;1;1;2000
1475;N33262;93;80;1;1;2001
1476;N33264;89;80;1;1;2001
1477;N33266;89;80;1;1;2001
1478;N33284;88;80;1;1;2004
1479;N33286;89;80;1;1;2004
1480;N33289;89;80;1;1;2004
1481;N33292;89;80;1;1;2004
1482;N33294;93;80;1;1;2005
1483;N332DN;21;29;1;1;2017
1484;N332FR;93;26;2;1;2018
1485;N332NB;33;35;1;1;2001
1486;N332NW;33;36;2;1;1992
1487;N333DX;21;29;1;1;2017
1488;N333NB;33;35;1;1;2001
1489;N333NW;33;36;2;1;1992
1490;N334DN;21;29;1;1;2017
1491;N334FR;93;26;2;1;2018
1492;N334JB;48;130;1;1;2011
1493;N334NB;33;35;1;1;2002
1494;N334NW;33;17;1;1;1992
1495;N335DN;21;29;1;1;2018
1496;N335FR;93;26;2;1;2018
1497;N335NB;33;35;1;1;2002
1498;N335NW;33;17;1;1;1992
1499;N335PH;16;42;1;1;2017
1500;N335PQ;93;119;1;1;2014
1501;N335RT;90;96;1;1;2018
1502;N336DX;93;29;1;1;2018
1503;N336FR;93;26;2;1;2018
1504;N336NB;33;35;1;1;2002
1505;N336NW;33;17;1;1;1992
1506;N336PQ;93;119;1;1;2014
1507;N336RU;90;96;1;1;2018
1508;N33714;89;104;1;1;1998
1509;N337DN;93;29;1;1;2018
1510;N337FR;93;26;2;1;2018
1511;N337JB;48;130;1;1;2011
1512;N337NB;33;35;1;1;2002
1513;N337NW;33;17;1;1;1992
1514;N337PJ;90;42;1;1;2017
1515;N337PQ;21;119;1;1;2014
1516;N338DN;93;29;1;1;2018
1517;N338FR;93;26;2;1;2018
1518;N338NB;33;35;1;1;2002
1519;N338NW;33;17;1;1;1992
1520;N338PK;90;42;1;1;2017
1521;N338RS;90;96;1;1;2018
1522;N339DN;93;29;1;1;2018
1523;N339FR;93;26;2;1;2018
1524;N339JB;48;130;1;1;2011
1525;N339NB;33;35;1;1;2002
1526;N339NW;33;17;1;1;1992
1527;N339PL;90;42;1;1;2017
1528;N340CA;33;117;1;1;2002
1529;N340DN;93;29;1;1;2018
1530;N340NB;33;35;1;1;2002
1531;N340NW;33;17;1;1;1992
1532;N34110;89;132;1;1;2002
1533;N34131;89;101;1;1;1998
1534;N34137;89;101;1;1;1999
1535;N341DN;88;29;1;1;2018
1536;N341FR;93;26;2;1;2018
1537;N341NB;33;35;1;1;2002
1538;N341NW;33;17;1;1;1992
1539;N341PQ;21;119;1;1;2014
1540;N341RW;90;96;1;1;2018
1541;N34222;89;80;1;1;1998
1542;N34282;93;80;1;1;2004
1543;N342AN;16;91;1;1;2003
