id_route;origin_cod;dest_cod
5188;AUS;SNA
5189;RSW;RDU
5190;RDU;RSW
5191;RSW;LAS
5192;PHX;ORF
5193;LAS;RSW
5194;BTR;DCA
5195;LIH;HNL
5196;OGG;HNL
5197;HNL;OGG
5198;KOA;HNL
5199;HNL;ITO
5200;HNL;LIH
5201;OGG;LIH
5202;HNL;KOA
5203;OGG;KOA
5204;ITO;HNL
5205;LIH;KOA
5206;KOA;LIH
5207;ITO;OGG
5208;OGG;ITO
5209;HNL;PPG
5210;PPG;HNL
5211;LIH;OGG
5212;SNA;JFK
5213;HNL;JFK
5214;JFK;HNL
5215;JFK;SNA
5216;MSP;RNO
5217;RNO;MSP
5218;ATL;MHT
5219;MHT;ATL
5220;LAX;GEG
5221;MSP;ABQ
5222;ABQ;MSP
5223;MSP;BUF
5224;SLC;CLE
5225;MSP;ALB
5226;ALB;MSP
5227;BUF;MSP
5228;CLE;SLC
5229;MSP;PBI
5230;PBI;MSP
5231;IAH;BOI
5232;IAH;BZN
5233;IAD;OKC
5234;HSV;IAH
5235;IAD;MCI
5236;PHL;IAD
5237;DFW;GPT
5238;DFW;ILM
5239;ILM;DFW
5240;PHX;STS
5241;STS;PHX
5242;TYS;IAD
5243;MDT;IAD
5244;LEX;EWR
5245;EWR;MSN
5246;IAD;TYS
5247;ILM;IAD
5248;SHV;IAH
5249;RIC;EWR
5250;IAH;HOB
5251;ALB;IAD
5252;IAD;ALB
5253;IAH;GPT
5254;IAD;CAE
5255;EWR;RIC
5256;IAH;MLU
5257;IAH;VPS
5258;GPT;IAH
5259;IAH;AMA
5260;EWR;LEX
5261;HSV;ORD
5262;IAD;HSV
5263;IAD;SAV
5264;IAD;SDF
5265;SAV;ORD
5266;AMA;IAH
5267;EWR;MKE
5268;DAY;IAH
5269;IAH;AEX
5270;DCA;CLE
5271;IAD;SCE
5272;GRK;IAH
5273;CRW;IAH
5274;MEM;EWR
5275;CHA;IAD
5276;CAK;EWR
5277;IAH;LEX
5278;EWR;GSP
5279;JAN;ORD
5280;EWR;DAY
5281;ORD;JAN
5282;EWR;ALB
5283;GSO;IAD
5284;LCH;IAH
5285;CLE;DCA
5286;IAH;CLL
5287;EWR;SBN
5288;IAH;SHV
5289;IAH;CAE
5290;IAD;GSO
5291;EWR;CAK
5292;HSV;IAD
5293;IAH;CAK
5294;EWR;BGR
5295;IAH;SGF
5296;DAY;EWR
5297;AEX;IAH
5298;HOB;IAH
5299;DAL;RNO
5300;DAL;TUS
5301;PHL;SAV
5302;CRW;CLT
5303;DCA;LAN
5304;LAN;DCA
5305;ART;PHL
5306;PHL;ART
5307;CRW;DCA
5308;CLT;XNA
5309;MOB;CLT
5310;HVN;PHL
5311;PHL;HVN
5312;PHL;CRW
5313;PHL;PHF
5314;CID;CLT
5315;PNS;DCA
5316;GSO;DCA
5317;DCA;CAE
5318;RDU;PIT
5319;DCA;MGM
5320;MGM;DCA
5321;PIT;RDU
5322;DCA;CHA
5323;ABE;CLT
5324;CLT;MOB
5325;LBE;MCO
5326;MCO;LBE
5327;RSW;ACY
5328;ACY;RSW
5329;BOS;MYR
5330;MYR;FLL
5331;TPA;GSO
5332;GSO;TPA
5333;AVL;MCO
5334;MCO;AVL
5335;FLL;MYR
5336;MYR;BOS
5337;ACY;PBI
5338;PBI;ACY
5339;TPA;LBE
5340;TPA;AVL
5341;AVL;TPA
5342;LBE;TPA
5343;RSW;LBE
5344;LBE;RSW
5345;ORD;ATW
5346;SEA;SBP
5347;SBP;SEA
5348;SEA;RNO
5349;RNO;SEA
5350;ICT;SEA
5351;SEA;ICT
5352;BZN;SEA
5353;SEA;BZN
5354;SLC;MFR
5355;SLC;MKE
5356;EUG;SLC
5357;SLC;EUG
5358;MFR;SLC
5359;MTJ;SLC
5360;SLC;MTJ
5361;EGE;SLC
5362;SLC;EGE
5363;UIN;CGI
5364;CGI;UIN
5365;ORD;RAP
5366;SGF;IAH
5367;DEN;ISN
5368;ISN;DEN
5369;MKE;SLC
5370;LGA;DSM
5371;RAP;ORD
5372;DTW;PWM
5373;PWM;DTW
5374;STT;PHL
5375;PHL;STT
5376;LAS;DCA
5377;CLT;SMF
5378;SJC;GSP
5379;JAC;DFW
5380;MIA;PHX
5381;TUL;CLT
5382;MIA;SAT
5383;CAE;DFW
5384;EGE;LGA
5385;LGA;EGE
5386;XNA;DCA
5387;BHM;MIA
5388;MIA;BHM
5389;DFW;GGG
5390;GGG;DFW
5391;DFW;GSO
5392;CLT;SGF
5393;DFW;SPI
5394;GSO;DFW
5395;ORD;MQT
5396;ORD;CAK
5397;SPI;DFW
5398;EVV;CLT
5399;SFO;GSP
5400;SFO;BHM
5401;PWM;PHL
5402;GSP;SJC
5403;CLT;STX
5404;DCA;LAS
5405;CLT;STT
5406;STT;CLT
5407;SAN;MIA
5408;DFW;TLH
5409;TLH;DFW
5410;LIT;DCA
5411;CMI;CLT
5412;CLT;CMI
5413;ORD;HSV
5414;CAK;ORD
5415;ORD;SUN
5416;SUN;ORD
5417;DEN;PSC
5418;PSC;DEN
5419;SEA;STS
5420;CPR;RAP
5421;SJC;MCI
5422;ROC;IAD
5423;IAH;LCH
5424;MSN;EWR
5425;LRD;IAH
5426;BGR;EWR
5427;IAD;ILM
5428;VPS;IAH
5429;IAH;GRK
5430;LEX;IAH
5431;TYS;IAH
5432;MLU;IAH
5433;GSP;EWR
5434;IAH;TYS
5435;IAH;LRD
5436;IAD;CHA
5437;CAE;IAD
5438;ATL;FSM
5439;ATL;EWN
5440;EWN;ATL
5441;ATL;LNK
5442;ATL;GTR
5443;ELM;ATL
5444;BDL;RDU
5445;CHS;DTW
5446;DTW;CHS
5447;ELP;SJC
5448;IND;RDU
5449;RDU;IND
5450;CLE;BDL
5451;BDL;CVG
5452;CVG;BDL
5453;OAK;DFW
5454;TUS;CLT
5455;DFW;HNL
5456;OGG;DFW
5457;DFW;OGG
5458;HNL;DFW
5459;BHM;SJC
5460;OKC;SJC
5461;BDL;MIA
5462;AZO;ORD
5463;PDX;CLT
5464;BIL;DFW
5465;DFW;BIL
5466;SAV;MIA
5467;MIA;SAV
5468;SFB;SAT
5469;SFB;AUS
5470;AUS;SFB
5471;SAT;SFB
5472;DCA;CAK
5473;CHA;DCA
5474;PIA;CLT
5475;PHL;ILM
5476;CLT;HVN
5477;HVN;CLT
5478;CLT;PHF
5479;PHF;CLT
5480;TRI;CLT
5481;CAK;DCA
5482;LYH;CLT
5483;PHL;CAK
5484;CLT;LYH
5485;CLT;TRI
5486;PHL;ROC
5487;ROC;PHL
5488;BOS;SMF
5489;SMF;BOS
5490;CAK;IAH
5491;CLL;IAH
5492;CAE;IAH
5493;SBN;EWR
5494;TTN;BNA
5495;BNA;TTN
5496;RDU;AUS
5497;AUS;RDU
5498;PIT;SAN
5499;SAN;PIT
5500;SAT;ONT
5501;ONT;SAT
5502;AUS;CMH
5503;CMH;AUS
5504;MIA;RSW
5505;MCI;MIA
5506;MIA;MCI
5507;MIA;SDF
5508;RSW;MIA
5509;GRR;PHL
5510;PHL;GRR
5511;MIA;RIC
5512;RIC;MIA
5513;PHL;CMH
5514;LAS;HNL
5515;SMF;HNL
5516;HNL;SMF
5517;LGB;HNL
5518;HNL;LGB
5519;KOA;OGG
5520;GJT;LAX
5521;IAH;CRW
5522;BUF;PHL
5523;PHL;BUF
5524;PHL;SDF
5525;DCA;MYR
5526;MYR;DCA
5527;MIA;OMA
5528;OMA;MIA
5529;DCA;SRQ
5530;SRQ;DCA
5531;MIA;GRR
5532;HOU;MIA
5533;GRR;MIA
5534;ORF;BOS
5535;PHL;SYR
5536;SYR;PHL
5537;BOS;STT
5538;PVD;PBI
5539;PBI;PVD
5540;BOS;PSP
5541;PSP;BOS
5542;DTW;MYR
5543;MYR;DTW
5544;XNA;VPS
5545;JAX;CLE
5546;CLE;JAX
5547;SAV;LCK
5548;BLV;FLL
5549;CHS;PIT
5550;AUS;MEM
5551;SAV;PIT
5552;PBG;PGD
5553;PIT;SAV
5554;MEM;AUS
5555;PGD;PBG
5556;CHS;IND
5557;PIT;CHS
5558;VPS;XNA
5559;FLL;BLV
5560;SAV;IND
5561;CLE;SFB
5562;SFB;DAY
5563;IND;CHS
5564;SFB;MCI
5565;SFB;GFK
5566;AVL;DEN
5567;DAY;SFB
5568;IND;SAV
5569;SFB;OKC
5570;GFK;SFB
5571;MCI;SFB
5572;BLV;JAX
5573;SFB;CLE
5574;JAX;BLV
5575;SRQ;AVL
5576;CKB;AVL
5577;LCK;SAV
5578;CRW;ORD
5579;DEN;IDA
5580;ORD;CRW
5581;DCA;BTR
5582;LNK;ORD
5583;ORD;LNK
5584;IDA;DEN
5585;LEX;IAD
5586;MBS;APN
5587;ORD;RNO
5588;RNO;ORD
5589;GEG;LWS
5590;ROC;RSW
5591;RSW;ROC
5592;MYR;LBE
5593;LBE;MYR
5594;CLT;HTS
5595;HTS;CLT
5596;PHL;EYW
5597;EYW;PHL
5598;MCO;BTV
5599;BTV;MCO
5600;MKE;ESC
5601;CLE;APN
5602;OKC;SFB
5603;AVL;SRQ
5604;SRQ;BWI
5605;MSY;SDF
5606;DEN;AVL
5607;BWI;SRQ
5608;SDF;MSY
5609;PSC;BLI
5610;MLB;PHL
5611;PHL;MLB
5612;MYR;IAG
5613;IAG;MYR
5614;DFW;MRY
5615;MRY;DFW
5616;IAD;LEX
5617;SCE;IAD
5618;TWF;ORD
5619;DTW;SAV
5620;SAV;DTW
5621;MSP;ORF
5622;ORF;MSP
5623;BOS;ORF
5624;DFW;YUM
5625;YUM;DFW
5626;IAD;MDT
5627;IAD;MHT
5628;IAD;HHH
5629;MHT;IAD
5630;HHH;IAD
5631;DAY;IAD
5632;IAD;DAY
5633;AUS;ECP
5634;BWI;ECP
5635;CHS;STL
5636;DAL;PBI
5637;ECP;AUS
5638;ECP;BWI
5639;ECP;STL
5640;MDW;RNO
5641;PBI;DAL
5642;AUS;PIT
5643;DFW;HRL
5644;HRL;DFW
5645;DFW;GNV
5646;GNV;DFW
5647;MYR;BDL
5648;BDL;MYR
5649;CLE;MYR
5650;MYR;CLE
5651;SEA;CMH
5652;CMH;SEA
5653;SYR;MSP
5654;MSP;SYR
5655;BIS;ORD
5656;AMA;DEN
5657;LAX;RDD
5658;RDD;LAX
5659;STS;DEN
5660;DEN;STS
5661;PDX;ABQ
5662;ABQ;PDX
5663;DTW;LIT
5664;LIT;DTW
5665;DTW;LSE
5666;LSE;DTW
5667;ORD;ROA
5668;ROA;ORD
5669;ECP;MDW
5670;MDW;ECP
5671;MDW;PBI
5672;MDW;PNS
5673;RNO;MDW
5674;STL;ECP
5675;ORD;ECP
5676;ECP;ORD
5677;PSC;SEA
5678;SEA;PSC
5679;BZN;DTW
5680;DTW;BZN
5681;BRO;DEN
5682;DEN;BRO
5683;DEN;AMA
5684;MOT;ABR
5685;MSP;SAV
5686;SAV;MSP
5687;SAV;SDF
5688;PIT;AUS
5689;SAN;SCK
5690;SDF;SAV
5691;BNA;SYR
5692;DFW;AGS
5693;PNS;MDW
5694;PBI;MDW
5695;STL;CHS
5696;SCK;SAN
5697;PIT;CRW
5698;PAE;SFO
5699;DEN;PAE
5700;PAE;DEN
5701;SFO;PAE
5702;LAX;MSN
5703;LAX;PSC
5704;MSN;LAX
5705;PSC;LAX
5706;OAK;PSP
5707;SRQ;DEN
5708;DEN;SRQ
5709;DEN;PBI
5710;LGA;EYW
5711;EYW;LGA
5712;PBI;DEN
5713;ORD;VPS
5714;VPS;ORD
5715;PIT;MYR
5716;MYR;PIT
5717;CLE;RDU
5718;RDU;CLE
5719;AGS;DFW
5720;FAT;ORD
5721;ORD;FAT
5722;SYR;BNA
5723;MYR;ORD
5724;ORD;MYR
5725;BFL;DFW
5726;DFW;BFL
5727;SJC;PSP
5728;PNS;DAL
5729;DAL;PNS
5730;STT;BOS
5731;PNS;MCI
5732;DEN;BKG
5733;BKG;DEN
5734;ISP;MYR
5735;MYR;ISP
5736;TTN;MYR
5737;MYR;TTN
5738;RDU;JAX
5739;JAX;RDU
5740;TTN;ORD
5741;ORD;TTN
5742;COS;MSP
5743;MSP;COS
5744;PHL;MKE
5745;MKE;PHL
5746;DEN;BMI
5747;BMI;DEN
5748;RDU;ALB
5749;ALB;RDU
5750;COS;IAD
5751;IAD;COS
5752;RDU;ISP
5753;ISP;RDU
5754;SRQ;GRR
5755;SRQ;MDT
5756;MYR;CVG
5757;GJT;AZA
5758;GRR;SRQ
5759;MYR;MDT
5760;ABE;MYR
5761;BNA;SRQ
5762;MDT;MYR
5763;SRQ;LCK
5764;CVG;MYR
5765;AZA;GJT
5766;LCK;MYR
5767;RIC;SRQ
5768;SRQ;BNA
5769;MYR;ABE
5770;SYR;SRQ
5771;VPS;SRQ
5772;SRQ;SYR
5773;LCK;SRQ
5774;MDT;SRQ
5775;DFW;FLG
5776;FLG;DFW
5777;ATY;PIR
5778;PIR;DEN
5779;DEN;PIR
5780;PIR;ATY
5781;DEN;ATY
5782;ATY;DEN
5783;AGS;ORD
5784;ORD;AGS
5785;MYR;LCK
5786;SRQ;RIC
5787;SLC;VEL
5788;MSY;SJC
5789;SJC;MSY
5790;IAD;AVP
5791;MCI;PNS
5792;MIA;AGS
5793;LGA;AGS
5794;AGS;LGA
5795;GFK;ISN
5796;AGS;MIA
5797;AGS;DCA
5798;DCA;AGS
5799;BUR;DFW
5800;DFW;BUR
5801;EWR;HHH
5802;HHH;EWR
5803;HHH;ORD
5804;ORD;HHH
5805;ATL;ONT
5806;ONT;ATL
5807;FAI;ORD
5808;ORD;FAI
5809;PHL;AGS
5810;AGS;PHL
5811;TWF;SUN
5812;BOS;HNL
5813;HNL;BOS
5814;CLE;AUS
5815;AUS;CLE
5816;GSO;IAH
5817;IAH;GSO
5818;DFW;SBP
5819;SBP;DFW
5820;SDF;LAX
5821;LAX;SDF
5822;BGR;PHL
5823;PHL;BGR
5824;DCA;HHH
5825;HHH;DCA
5826;DCA;MLB
5827;MLB;DCA
5828;DAB;LGA
5829;LGA;DAB
5830;FAI;MSP
5831;MSP;FAI
5832;DFW;MEI
5833;PIB;DFW
5834;SLC;WYS
5835;WYS;SLC
5836;OGS;IAD
5837;IAD;OGS
5838;PDX;OMA
5839;MSP;TVC
5840;TVC;MSP
5841;OGS;ORD
5842;ORD;OGS
5843;SIT;SEA
5844;SEA;SIT
5845;MYR;HTS
5846;FCA;AZA
5847;BNA;ABE
5848;AUS;VPS
5849;VPS;PIA
5850;VPS;IND
5851;MYR;LEX
5852;VPS;SDF
5853;PGD;HTS
5854;VPS;TYS
5855;ANC;BLI
5856;BNA;SFB
5857;SDF;VPS
5858;ICT;SFB
5859;TUL;PIE
5860;DSM;VPS
5861;SGF;VPS
5862;TYS;BWI
5863;ABE;BNA
5864;MEM;VPS
5865;AZA;MEM
5866;VPS;SGF
5867;PIE;HGR
5868;VPS;AUS
5869;SHV;VPS
5870;VPS;EVV
5871;SFB;BNA
5872;ORF;JAX
5873;LIT;VPS
5874;IND;VPS
5875;VPS;PIT
5876;SHV;SFB
5877;LCK;JAX
5878;VPS;LCK
5879;AZA;FCA
5880;PIT;TYS
5881;VPS;USA
5882;LCK;VPS
5883;SFB;ICT
5884;CLE;VPS
5885;VPS;DSM
5886;TYS;VPS
5887;USA;VPS
5888;VPS;SHV
5889;MEM;AZA
5890;HTS;PGD
5891;VPS;CLE
5892;SWF;MYR
5893;EVV;VPS
5894;SYR;MYR
5895;LEX;MYR
5896;HGR;PIE
5897;PIE;TRI
5898;PIA;VPS
5899;MYR;IND
5900;IND;MYR
5901;JAX;ORF
5902;OAK;MSO
5903;MYR;SWF
5904;BWI;TYS
5905;CID;BNA
5906;HTS;MYR
5907;MSO;OAK
5908;MYR;SYR
5909;VPS;MEM
5910;TYS;PIT
5911;BNA;CID
5912;SFB;SHV
5913;VPS;LIT
5914;OMA;PDX
5915;COD;SLC
5916;SLC;COD
5917;MSO;ORD
5918;ORD;MSO
5919;ATL;HHH
5920;HHH;ATL
5921;BNA;SMF
5922;SMF;BNA
5923;SDF;SFO
5924;JFK;ACK
5925;ACK;JFK
5926;DEN;PVD
5927;PVD;RDU
5928;DTW;TTN
5929;TTN;DTW
5930;DEN;GRB
5931;GRB;DEN
5932;RDU;PVD
5933;PVD;DEN
5934;CLE;CHS
5935;CHS;CLE
5936;DEN;PWM
5937;PWM;RDU
5938;ATL;ISP
5939;ISP;ATL
5940;RDU;PWM
5941;PWM;DEN
5942;MSP;TTN
5943;DEN;BFM
5944;BFM;DEN
5945;DEN;SYR
5946;SYR;RDU
5947;RDU;SYR
5948;SYR;DEN
5949;TTN;MSP
5950;TTN;CHS
5951;CHS;TTN
5952;COS;SAT
5953;SAT;COS
5954;DEN;BTV
5955;BTV;DEN
5956;SEA;CLE
5957;CLE;SEA
5958;DEN;MDT
5959;MDT;DEN
5960;RDU;MKE
5961;MKE;RDU
5962;ORD;BFM
5963;BFM;ORD
5964;ORD;BKG
5965;BKG;DFW
5966;DFW;BKG
5967;BKG;ORD
5968;BUF;RDU
5969;RDU;BUF
5970;MCO;TUL
5971;TUL;MCO
5972;PHL;BTV
5973;BTV;PHL
5974;AVL;LGA
5975;LGA;AVL
5976;ANC;ATL
5977;ATL;ANC
5978;JFK;MVY
5979;MVY;JFK
5980;ACK;BOS
5981;BOS;ACK
5982;ACK;DCA
5983;DCA;ACK
5984;MSP;LEX
5985;ANC;DFW
5986;DFW;ANC
5987;PHL;CHA
5988;CHA;PHL
5989;SFO;SDF
5990;ATL;ACY
5991;MCI;MYR
5992;MYR;MCI
5993;MYR;IAH
5994;FLL;STX
5995;STX;FLL
5996;ALB;PHL
5997;PHL;ALB
5998;BGR;CLT
5999;CLT;BGR
6000;PHF;PHL
6001;LEX;MSP
6002;PIE;TUL
6003;MYR;FWA
6004;BLI;ANC
6005;PIT;VPS
6006;TRI;PIE
6007;MYR;BLV
6008;FWA;MYR
6009;CKB;MYR
6010;BLV;MYR
6011;MYR;CKB
6012;JAX;LCK
6013;AVL;DFW
6014;DFW;AVL
6015;HLN;GTF
6016;PBG;MYR
6017;MYR;PBG
6018;DFW;MYR
6019;MYR;DFW
6020;DTW;OAK
6021;OAK;DTW
6022;OAK;ORD
6023;OAK;IAH
6024;MSP;MYR
6025;MYR;MSP
6026;IAH;OAK
6027;AVL;PHL
6028;PHL;AVL
6029;CLT;MGM
6030;MGM;CLT
6031;ACY;ATL
6032;CMH;MYR
6033;MYR;CMH
6034;ORD;OAK
6035;MYR;CRW
6036;CRW;MYR
6037;IAH;MYR
6038;ERI;ORD
6039;ORD;ERI
6040;DTW;SMF
6041;SLC;CMH
6042;CMH;SLC
6043;ANC;SLC
6044;SMF;DTW
6045;SLC;ANC
6046;ATL;TVC
6047;LGA;TVC
6048;TVC;LGA
6049;ATL;MSO
6050;ATL;FCA
6051;FCA;ATL
6052;ANC;IAH
6053;DEN;FAI
6054;ANC;EWR
6055;EWR;ANC
6056;SFO;CMH
6057;CMH;SFO
6058;IAH;ANC
6059;FAI;DEN
6060;ANC;SFO
6061;FAI;SFO
6062;SFO;ANC
6063;JNU;GST
6064;GST;JNU
6065;AKN;ANC
6066;ANC;DLG
6067;ANC;AKN
6068;DLG;ANC
6069;PDX;BWI
6070;BWI;PDX
6071;PDX;PHL
6072;PHL;PDX
6073;TVC;IAD
6074;IAD;TVC
6075;RAP;IAH
6076;IAH;ONT
6077;ONT;IAH
6078;IAH;RAP
6079;TVC;EWR
6080;DEN;MYR
6081;MYR;DEN
6082;GTF;ORD
6083;SFO;MSO
6084;DEN;MOT
6085;ORD;RDM
6086;OTH;DEN
6087;MOT;DEN
6088;MSO;SFO
6089;EUG;ORD
6090;RDM;ORD
6091;BIL;ORD
6092;DEN;OTH
6093;ORD;BIL
6094;GJT;ORD
6095;ORD;GTF
6096;ORD;EUG
6097;DEN;ACV
6098;ACV;DEN
6099;JAC;PHX
6100;PHX;JAC
6101;BGR;ORD
6102;ORD;BGR
6103;AVL;IAD
6104;IAD;AVL
6105;HOU;PDX
6106;HOU;SEA
6107;MKE;SFO
6108;PDX;HOU
6109;SEA;HOU
6110;SFO;MKE
6111;SJC;BNA
6112;BNA;BUR
6113;BNA;SJC
6114;BUR;BNA
6115;ECP;DEN
6116;ECP;MCI
6117;DAL;BOI
6118;DEN;ECP
6119;MCI;ECP
6120;MDW;PWM
6121;ORF;BNA
6122;PNS;AUS
6123;PNS;STL
6124;PWM;MDW
6125;STL;PNS
6126;BNA;OMA
6127;BNA;ORF
6128;DFW;TVC
6129;TVC;DFW
6130;DFW;FCA
6131;JLN;ORD
6132;ORD;JLN
6133;TVC;ATL
6134;BGR;DTW
6135;DTW;BGR
6136;LGA;MVY
6137;MVY;LGA
6138;HYA;JFK
6139;JFK;HYA
6140;MVY;BOS
6141;BOS;MVY
6142;HPN;ACK
6143;ACK;HPN
6144;LGA;ACK
6145;ACK;LGA
6146;OAK;BOS
6147;BOS;OAK
6148;ORF;CLE
6149;PSM;MYR
6150;GRR;BNA
6151;FCA;OAK
6152;LCK;CHS
6153;SAV;PSM
6154;LAX;CID
6155;MEM;OAK
6156;ICT;VPS
6157;MYR;ALB
6158;OAK;FCA
6159;VPS;TUL
6160;SDF;MYR
6161;CVG;ORF
6162;SAV;IAG
6163;FCA;LAX
6164;IAG;SAV
6165;DSM;LAX
6166;SAV;BNA
6167;LEX;VPS
6168;VPS;RFD
6169;LIT;LAX
6170;FSD;LAX
6171;VPS;TOL
6172;MYR;SDF
6173;LAX;ICT
6174;HGR;MYR
6175;CLE;ORF
6176;MSO;LAX
6177;OMA;VPS
6178;GRR;SAV
6179;XNA;BNA
6180;SFB;ELP
6181;MDT;BNA
6182;SAN;EUG
6183;ALB;MYR
6184;SAV;PVD
6185;TOL;VPS
6186;HTS;VPS
6187;LAX;BIL
6188;VPS;LEX
6189;MFR;AZA
6190;VPS;OMA
6191;PSM;SAV
6192;LAX;MFE
6193;BNA;XNA
6194;BNA;SAV
6195;PVD;CVG
6196;OAK;MEM
6197;ALB;SAV
6198;OAK;IDA
6199;VPS;HTS
6200;MYR;PSM
6201;IDA;LAX
6202;ELP;SFB
6203;LAX;FSD
6204;LAX;XNA
6205;XNA;LAX
6206;MFE;LAX
6207;VPS;ICT
6208;LAX;LIT
6209;CHS;LCK
6210;CID;LAX
6211;LAX;FAR
6212;ICT;LAX
6213;IDA;OAK
6214;AZA;MFR
6215;LAX;IDA
6216;LAX;DSM
6217;SAV;ABE
6218;FAR;LAX
6219;TUL;VPS
6220;RFD;VPS
6221;SAV;GRR
6222;BNA;MDT
6223;LAX;MSO
6224;CVG;PVD
6225;ORF;CVG
6226;BNA;GRR
6227;ABE;SAV
6228;EUG;SAN
6229;BIL;LAX
6230;SAV;ALB
6231;PVD;SAV
6232;LAX;GJT
6233;LAX;FCA
6234;MYR;HGR
6235;ORD;MHT
6236;MHT;ORD
6237;STS;PDX
6238;PDX;STS
6239;EUG;SEA
6240;SEA;EUG
6241;SFO;FAI
6242;MSO;ATL
6243;ACK;CLT
6244;CLT;ACK
6245;HHH;LGA
6246;LGA;HHH
6247;EWR;TVC
6248;FCA;SFO
6249;SFO;FCA
6250;ORD;DRO
6251;DRO;ORD
6252;DRO;LAX
6253;LAX;DRO
6254;IDA;MSP
6255;MSP;IDA
6256;DEN;VPS
6257;VPS;DEN
6258;LAX;RAP
6259;ORD;GJT
6260;RAP;LAX
6261;SFO;RAP
6262;RAP;SFO
6263;ORD;COD
6264;MSP;CHS
6265;OMA;BNA
6266;ORF;SAN
6267;RDU;SJC
6268;SAN;ORF
6269;SJC;RDU
6270;AUS;PNS
6271;BOI;DAL
6272;FCA;DFW
6273;DFW;STS
6274;STS;DFW
6275;IAD;ROA
6276;ROA;IAD
6277;GJT;IAH
6278;GJT;SFO
6279;MDT;DFW
6280;DFW;MDT
6281;ILM;ORD
6282;ORD;ILM
6283;DTW;AVL
6284;DCA;MVY
6285;MVY;DCA
6286;DEN;GTF
6287;GTF;DEN
6288;XNA;PHL
6289;PHL;XNA
6290;JAC;LGA
6291;LGA;JAC
6292;CLT;RAP
6293;RAP;CLT
6294;CLT;TVC
6295;TVC;CLT
6296;EWR;PNS
6297;PNS;EWR
6298;DRO;IAH
6299;IAH;DRO
6300;EWR;RAP
6301;RAP;EWR
6302;CHS;MSP
6303;COD;ORD
6304;BZN;LGA
6305;LGA;BZN
6306;HNL;DTW
6307;DTW;HNL
6308;AVL;DTW
6309;ATL;RAP
6310;RAP;ATL
6311;PDX;GEG
6312;ATL;BUR
6313;BUR;ATL
6314;DEN;TYR
6315;TYR;DEN
6316;BWI;PHL
6317;PHL;BWI
6318;CRP;DAL
6319;DAL;CRP
6320;MDW;BOI
6321;RIC;TPA
6322;BOS;MSN
6323;MSN;BOS
6324;DEN;TVC
6325;TVC;DEN
6326;DFW;TRI
6327;TRI;DFW
6328;DTW;ORH
6329;ORH;DTW
6330;SBA;SLC
6331;SLC;SBA
6332;SCK;LAX
6333;LAX;SCK
6334;STS;SEA
6335;PDX;BZN
6336;BZN;PDX
6337;GEG;PDX
6338;MSN;CMH
6339;CMH;MSN
6340;BNA;MSN
6341;CVG;MSN
6342;MSN;BNA
6343;BOI;MDW
6344;TPA;RIC
6345;MSN;CLE
6346;EUG;DFW
6347;PHL;RIC
6348;RIC;PHL
6349;MSN;IAD
6350;IAD;MSN
6351;IAH;MSN
6352;MSN;IAH
6353;MSN;CVG
6354;MSN;RDU
6355;RDU;MSN
6356;SEA;MSN
6357;FLG;LAX
6358;LAX;FLG
6359;MSN;SEA
6360;RDD;ACV
6361;SEA;MFR
6362;MFR;SEA
6363;PHX;RAP
6364;RAP;PHX
6365;ORD;ATY
6366;ATY;ORD
6367;LNK;CMH
6368;DFW;SGU
6369;SGU;DFW
6370;CMH;LNK
6371;AUS;BTR
6372;BTR;AUS
6373;CAE;BHM
6374;BHM;CAE
6375;CLT;FNT
6376;FNT;CLT
6377;CLT;PGV
6378;PGV;CLT
6379;SJC;EUG
6380;RNO;EWR
6381;DFW;EUG
6382;DCA;SBN
6383;SBN;DCA
6384;IAH;JFK
6385;JFK;IAH
6386;IAD;RSW
6387;RSW;IAD
6388;LAX;SBN
6389;BHM;CLL
6390;AZA;RDM
6391;RDM;LAS
6392;GRR;JAX
6393;MSY;GRR
6394;TVC;SFB
6395;AZA;MFE
6396;PIE;TVC
6397;SFB;SCE
6398;SCE;PIE
6399;MFE;AZA
6400;GRR;MSY
6401;SFB;TVC
6402;PIE;SCE
6403;SCE;SFB
6404;JAX;GRR
6405;PGD;TVC
6406;LAS;RDM
6407;TVC;PIE
6408;RDM;AZA
6409;TVC;PGD
6410;MSP;XWA
6411;XWA;MSP
6412;IAD;SRQ
6413;EWR;BWI
6414;AMA;HOU
6415;BNA;BUF
6416;BUF;BNA
6417;BWI;EWR
6418;CLE;DAL
6419;DAL;CLE
6420;HOU;AMA
6421;SRQ;IAD
6422;HLN;DEN
6423;DEN;HOB
6424;HOB;DEN
6425;XWA;DEN
6426;IAD;GRR
6427;DEN;XWA
6428;DTW;TUS
6429;BOS;GSP
6430;GSP;BOS
6431;SBN;LAX
6432;CLL;BHM
6433;DEN;HLN
6434;ANC;BRW
6435;ORH;PBI
6436;SFO;GRB
6437;SAT;ABQ
6438;SAT;LGA
6439;TUS;HOU
6440;BHM;FLL
6441;BWI;GSP
6442;FLL;BHM
6443;GSP;BWI
6444;ABQ;SAT
6445;HOU;TUS
6446;LGA;SAT
6447;OKC;SEA
6448;SEA;OKC
6449;JFK;PHL
6450;ONT;ORD
6451;BOS;SBN
6452;TTN;SRQ
6453;SRQ;TTN
6454;PHX;FAR
6455;FAR;PHX
6456;MCO;GRB
6457;GRB;MCO
6458;PBI;USA
6459;IND;TUS
6460;SRQ;BLV
